Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,street,city,state,zip,dob,trans_num,merch_lat,merch_long,lat,long,city_pop,job,dob_year,is_fraud
775,2023-02-24,4392546616787458,Target,shopping,288.4582122922144,Sarah,Smith,Oak Ave,Los Angeles,CA,19638,1993-06-06,TXN000775,-84.52376286226459,-97.19983708257605,-88.01494483159794,140.4379704393735,6459720,Doctor,1996,0
776,2023-03-25,4916719013238659,Starbucks,online,132.0880306733302,Jane,Smith,Oak Ave,Chicago,CA,80467,2001-01-18,TXN000776,-30.933507507287644,-177.94046464489273,76.78028072553084,18.98908113481326,1952849,Doctor,1966,0
777,2023-09-21,4093320533223231,Target,gas,403.02735646862845,Mike,Johnson,Pine Rd,Los Angeles,NY,52623,1999-09-17,TXN000777,73.4741272253705,54.475163001446134,18.595418110009746,168.35295338381115,1159302,Engineer,1978,0
778,2023-09-20,4408372609671009,Target,grocery,215.83916569113504,Jane,Brown,Oak Ave,Los Angeles,IL,48492,1996-11-05,TXN000778,-72.54861775218221,-107.1136138900207,-53.43229130580574,178.61285913600182,6390655,Doctor,1957,0
779,2023-08-23,4576185936020884,Starbucks,online,497.36866177226113,John,Smith,Pine Rd,Los Angeles,CA,36411,2016-07-15,TXN000779,19.153759813884065,140.44144907153134,75.52861549585859,-138.04394040049226,2488491,Engineer,1975,0
780,2023-09-11,4720729077946669,Starbucks,gas,50.787716779787075,John,Johnson,Pine Rd,Los Angeles,CA,30534,2020-06-28,TXN000780,-8.730730958500047,129.25667869439616,74.68774231865333,125.83575343948394,1040412,Manager,1977,0
781,2023-07-18,4344038111655642,CVS,gas,391.27219205637846,Sarah,Smith,Oak Ave,Los Angeles,IL,39181,2008-07-11,TXN000781,78.92427822584625,-152.37814610584587,88.05314958589727,-0.0639872105079462,178561,Manager,1983,0
782,2023-04-02,4672465983974465,CVS,gas,338.48235810336746,John,Williams,Pine Rd,New York,CA,29996,2007-08-04,TXN000782,-67.9465543433231,-141.70017405093216,67.33018136501619,-40.47611821206044,3406859,Manager,1975,0
783,2023-05-07,4698913049872495,Target,grocery,384.9119211423992,John,Smith,Oak Ave,Chicago,IL,82089,1998-02-22,TXN000783,-51.83498690959879,-1.738226791200134,89.60118980761166,40.70603155777741,4756865,Teacher,1962,0
784,2023-03-08,4725731527619976,Target,grocery,157.22724876777588,Jane,Brown,Pine Rd,New York,NY,93609,2009-09-12,TXN000784,-84.68244564993121,39.32015859696767,-45.956486137810934,-159.85239938567747,4758065,Teacher,1993,0
785,2023-11-28,4503522742193059,Amazon,shopping,248.5669722442883,John,Johnson,Main St,New York,CA,82666,2005-11-21,TXN000785,-11.891655066352726,-81.03299850639333,61.604925335862134,2.3260027561487675,595698,Doctor,1986,0
786,2023-08-01,4767827830745321,Amazon,shopping,399.27171726323564,John,Brown,Pine Rd,New York,CA,39405,2007-03-15,TXN000786,-39.99007807836223,78.04717801177344,58.145095583237605,133.52060520960003,4611199,Engineer,1962,0
787,2023-05-27,4081749720162617,CVS,gas,120.10795915232322,Mike,Johnson,Pine Rd,Los Angeles,IL,81325,2021-11-09,TXN000787,66.58306810025775,34.16976753079376,-48.43073534026792,-103.15385418997123,4559429,Doctor,1987,0
788,2023-06-18,4609360651389963,CVS,gas,116.88643241038278,John,Williams,Oak Ave,New York,IL,38930,2004-07-23,TXN000788,18.889346375595906,-63.06332049052031,-72.28124117982166,-26.499637883006955,6346766,Manager,1974,0
789,2023-12-12,4115242609866701,Amazon,grocery,277.7702218809915,Mike,Johnson,Pine Rd,Chicago,IL,27529,1998-03-06,TXN000789,20.536332835626297,-170.8662643047664,86.29569246196795,158.2131195773552,3763422,Doctor,1996,0
790,2023-02-25,4497038309602936,Amazon,shopping,264.16397186727863,John,Smith,Main St,New York,IL,63546,2018-04-13,TXN000790,5.7439254386344345,90.05410126746636,-36.715580726290135,-25.717018389948976,5627789,Doctor,1972,0
791,2023-08-02,4085357143563700,Walmart,gas,144.71992285440174,John,Smith,Main St,Los Angeles,CA,17942,2005-03-09,TXN000791,-73.46693929874382,-102.68868030297023,66.76052228420508,-50.9876523603366,9735320,Doctor,1971,0
792,2023-07-04,4384247867784211,Walmart,shopping,152.54744700978728,Sarah,Williams,Pine Rd,Chicago,NY,17548,2005-03-16,TXN000792,-9.896636929436056,120.4105476465462,-89.2571121585713,-21.40680667558385,9476617,Manager,1970,0
793,2023-08-12,4503897401233295,Amazon,shopping,142.53335578724992,Sarah,Johnson,Pine Rd,Chicago,NY,28296,2018-01-30,TXN000793,89.91093414753297,-28.695506380468146,-86.21553470047161,7.002995946320283,6065245,Engineer,1979,0
794,2023-01-07,4429852533153502,Walmart,gas,386.8984706892514,Mike,Williams,Main St,Chicago,NY,61016,2019-04-21,TXN000794,60.34127235228266,27.747879347435543,-6.143164434653684,47.51688388732879,5166828,Doctor,1960,0
795,2023-11-15,4021949302887493,Starbucks,grocery,327.690928453418,John,Smith,Oak Ave,Chicago,NY,10296,1993-08-15,TXN000795,70.82262975008086,134.26154294724068,-47.03135689168856,108.24940833002319,8296772,Manager,1953,0
796,2023-12-07,4051915425995986,CVS,gas,417.0465057880751,Jane,Brown,Main St,New York,IL,77945,2011-03-14,TXN000796,58.18074466436991,130.9042803311832,34.17143101847357,-17.243205924846876,2438581,Teacher,1982,0
797,2023-07-26,4431572853980782,CVS,gas,487.8591490154408,Sarah,Williams,Main St,Los Angeles,CA,69980,2016-03-08,TXN000797,-71.45249518242312,-46.25295291231362,11.801578602231785,114.29313663245051,9295161,Engineer,1996,0
798,2023-09-12,4041217269404803,Amazon,shopping,239.71132665463327,Jane,Brown,Pine Rd,Chicago,CA,66782,2017-11-12,TXN000798,-49.05931426833607,-104.79999862265647,-76.05255645891154,12.139438086749038,4632791,Manager,1961,0
799,2023-12-03,4461879839836041,Target,gas,38.01347129569718,Sarah,Brown,Pine Rd,Chicago,CA,44229,2002-12-27,TXN000799,-89.43810275584627,99.05258798229409,-60.72690666317093,-58.147016267528045,9651647,Doctor,1958,0
800,2023-09-16,4486083856630773,Amazon,grocery,28.80569365395754,Sarah,Johnson,Main St,Los Angeles,IL,63444,2004-09-24,TXN000800,-35.368177521939934,-24.09112670323279,-20.15113138948543,56.8622981229891,6150994,Manager,1981,0
801,2023-02-25,4493552463797401,Walmart,gas,151.35419443945148,John,Williams,Oak Ave,New York,CA,45036,2003-09-17,TXN000801,-70.45066757763134,-110.86488231875853,-56.59126848802203,78.38001170765688,33439,Engineer,1960,0
802,2023-07-30,4852278978092773,Target,grocery,466.6095717294632,Sarah,Brown,Main St,Chicago,IL,49322,2020-05-13,TXN000802,-4.897197845715056,145.59312323417407,52.600022503907155,20.897631226615516,9805154,Doctor,1986,0
803,2023-08-10,4446212750390069,Walmart,grocery,263.9904622105831,Jane,Brown,Main St,New York,CA,37167,1996-03-19,TXN000803,31.88294794330234,-108.68249007320854,-15.107357600409586,-159.61860967149957,9015672,Teacher,1973,0
804,2023-06-04,4008689484944230,Starbucks,shopping,139.53432545966393,Sarah,Johnson,Oak Ave,New York,NY,61667,2011-05-02,TXN000804,67.41095310685387,-170.7094194511568,-73.18226396835013,-118.84216494210304,1496709,Teacher,1956,0
805,2023-09-26,4819771942713545,Walmart,online,202.58756328295468,Mike,Johnson,Main St,New York,IL,93337,2013-08-10,TXN000805,44.859089716361666,-172.69920944372882,-2.8182775910175337,-77.29282047951784,4558793,Teacher,1957,0
806,2023-12-08,4395983816555437,Starbucks,online,301.3045781653121,John,Smith,Main St,New York,CA,61468,2009-02-21,TXN000806,78.94540724013095,44.03352832353514,-73.64912740894545,-78.25478185746248,5103659,Manager,1982,0
807,2023-12-04,4447514896167099,Starbucks,shopping,328.2100807782319,John,Brown,Pine Rd,Chicago,NY,82894,2011-04-23,TXN000807,-80.29830772911802,58.20302185831093,-66.79128502443291,62.43148808887341,5074195,Engineer,1974,0
808,2023-06-14,4145377718080428,Walmart,gas,81.19015734253799,Mike,Smith,Oak Ave,Chicago,NY,63084,1997-02-10,TXN000808,-87.80762962502254,-68.0249861794858,-46.87023023492305,-173.39448179749226,254361,Teacher,1950,0
809,2023-02-11,4629003983448336,Walmart,shopping,488.6306798898621,Mike,Brown,Pine Rd,New York,NY,73138,1995-02-22,TXN000809,29.040860490518284,-64.79604387105718,64.71498694454817,92.04543973782717,1492988,Doctor,1952,0
810,2023-12-26,4119257816869446,Starbucks,grocery,274.66225235648045,Mike,Smith,Pine Rd,New York,IL,32588,2013-11-27,TXN000810,-37.91656615999568,-57.78219057842061,76.43025581993496,-84.47670906950405,6980385,Doctor,1989,0
811,2023-11-03,4292485168794844,Target,online,72.16571730717826,Sarah,Johnson,Oak Ave,Los Angeles,IL,72901,1997-02-06,TXN000811,-44.36981710096084,64.85707683319632,58.72639127977243,-68.39213536220313,916030,Doctor,1977,0
812,2023-02-15,4969828197273090,Starbucks,shopping,447.3494504063362,John,Williams,Oak Ave,Los Angeles,CA,27671,1999-07-29,TXN000812,-30.44032421511703,-159.07183523034172,-29.866100864787498,10.047538059812723,5078707,Manager,1992,0
813,2023-12-03,4632043539578596,CVS,gas,41.94602338431726,Mike,Johnson,Main St,Los Angeles,NY,93038,1995-02-05,TXN000813,-41.43670957937445,154.48188696887723,-40.9596406004103,-102.2667836619753,4652824,Engineer,1982,0
814,2023-11-14,4511613177584313,Starbucks,shopping,454.3290394228688,Sarah,Smith,Pine Rd,Chicago,CA,41645,2015-08-21,TXN000814,2.0585531342857024,-99.89242409611929,8.84802434224305,138.4096728871899,7473331,Engineer,1995,0
815,2023-07-09,4409253272885747,Target,online,498.2999998630463,Mike,Smith,Oak Ave,Los Angeles,CA,17637,2005-09-15,TXN000815,-10.773279499656155,179.88235388715322,39.93356889596021,-149.2672394424365,4699948,Teacher,1950,0
816,2023-08-04,4962635541811063,CVS,shopping,351.7137405824694,Jane,Williams,Pine Rd,Chicago,NY,10660,2014-10-09,TXN000816,2.23713924779814,-118.25183023661268,88.80710186883147,-20.022349571616644,6727071,Engineer,1987,0
817,2023-05-26,4610218158434839,Amazon,shopping,386.37137443162493,Jane,Brown,Pine Rd,Chicago,CA,16922,1998-04-19,TXN000817,31.08845007007851,97.75672463245587,-66.31727186179327,125.7920170037604,3967396,Doctor,1976,0
818,2023-01-20,4282169040715421,Amazon,online,171.96490405140577,John,Smith,Oak Ave,Chicago,IL,54721,2022-11-04,TXN000818,-20.316508385193302,-99.571483825335,-81.12744017571521,41.703801991644866,5738831,Doctor,1987,0
819,2023-05-03,4836307540438203,Target,grocery,471.0805421032972,Sarah,Smith,Main St,Chicago,CA,67256,2006-01-26,TXN000819,-44.764616314411775,-150.89515140842857,34.984060019148785,-74.76137429665197,1799806,Manager,1984,0
820,2023-10-21,4686350042246034,Starbucks,grocery,267.20841322364197,Jane,Smith,Pine Rd,Los Angeles,NY,79506,2012-10-31,TXN000820,-60.083903374425816,134.9759967662336,59.80064103070299,-28.526325200474133,9939153,Doctor,1959,0
821,2023-01-02,4474098403708222,Walmart,online,367.5322810657897,Jane,Williams,Oak Ave,New York,IL,78943,2013-04-30,TXN000821,-27.094658484127407,129.15045330872107,62.34278037595618,74.40997692330527,9365643,Engineer,1961,0
822,2023-05-02,4588707512244434,Target,shopping,462.4333193760834,Sarah,Johnson,Main St,New York,IL,37843,2003-09-02,TXN000822,43.525165544310966,-34.71465871814351,32.123438833888926,170.3738676110038,8479178,Doctor,1959,0
823,2023-05-26,4335993983386263,CVS,online,487.7140881078766,Mike,Smith,Pine Rd,New York,CA,19046,1997-06-23,TXN000823,46.20688382006452,72.86261131455365,81.72284474145368,141.52993861659604,3936427,Teacher,1983,0
824,2023-07-16,4180786967147595,CVS,grocery,417.4361565153538,Sarah,Williams,Oak Ave,Los Angeles,CA,99336,2004-09-27,TXN000824,30.042969603157857,20.543735766210176,1.9808574380256374,-56.72418898234436,962573,Manager,1973,0
825,2023-12-02,4846752724964665,Amazon,gas,154.99366595610485,Mike,Smith,Pine Rd,New York,IL,73985,1997-06-04,TXN000825,-47.874928444762574,127.06420092254956,74.48666370051825,179.35123654362872,1787182,Manager,1977,0
826,2023-05-07,4725562611479668,CVS,shopping,483.4410206932808,Jane,Brown,Oak Ave,Los Angeles,CA,90083,2015-01-26,TXN000826,15.855524253845587,-66.5798510452844,84.20618465847414,-178.73832112881902,703920,Engineer,1971,0
827,2023-05-07,4751648590512995,Target,grocery,315.919167965568,Jane,Williams,Oak Ave,Los Angeles,NY,40346,2007-06-06,TXN000827,12.72413908383264,8.522063999634668,62.48834226055939,-170.05328790897056,5704166,Doctor,1994,0
828,2023-09-27,4248143339536044,CVS,shopping,465.6680257942201,Jane,Smith,Pine Rd,Los Angeles,CA,98284,2009-06-30,TXN000828,-2.832084340249409,-5.265946366361845,-34.24345861344829,116.58258546162978,445643,Doctor,1965,0
829,2023-06-15,4970744738878813,Target,online,339.67198777810415,John,Williams,Pine Rd,New York,CA,63526,2022-08-27,TXN000829,8.996217549095562,-52.59390254753086,-54.68118278934685,-108.19343274010127,3019192,Engineer,1962,0
830,2023-03-23,4123930145331312,Walmart,gas,157.08328611462164,John,Smith,Oak Ave,New York,IL,83143,2006-04-23,TXN000830,-1.4776861277397444,140.92382324029398,8.66161169672732,-158.12306337735328,3085152,Engineer,1985,0
831,2023-06-15,4708709853791038,Amazon,online,188.1621394506939,John,Johnson,Main St,New York,CA,46787,2003-03-04,TXN000831,11.782145893339475,-120.28394712148723,-8.457344931566084,-94.6266936348592,4801344,Teacher,1985,0
832,2023-02-21,4570041213043824,CVS,gas,277.48352966595553,Sarah,Smith,Pine Rd,Chicago,CA,43583,2005-04-04,TXN000832,38.79107183180318,-126.17688977254939,67.99650159469192,-26.603944566890334,7558352,Engineer,1992,0
833,2023-03-06,4363916020834779,Target,shopping,396.05734657214157,Jane,Williams,Oak Ave,Los Angeles,CA,22563,2000-12-05,TXN000833,-70.26692500738085,27.6874327161905,-71.99429920791233,83.00385735602572,8765055,Doctor,1972,0
834,2023-07-01,4117625266840878,Starbucks,shopping,162.4013629134658,Jane,Brown,Oak Ave,Chicago,NY,56060,2005-11-15,TXN000834,44.93263538682427,56.697922794579114,-43.60678896392665,44.76078955843397,5411882,Teacher,1963,0
835,2023-06-02,4145115346130037,Amazon,online,291.9669272364251,Sarah,Brown,Main St,Los Angeles,CA,43690,2021-01-01,TXN000835,-65.54049297703304,-109.93706844315653,45.323810013367535,-94.45636167824864,1968303,Manager,1981,0
836,2023-11-30,4887495607267488,Walmart,gas,176.08437182031875,John,Brown,Main St,New York,NY,24925,2019-07-06,TXN000836,-78.00696028613255,-39.34172078833532,-72.90240390408381,1.17736131621038,9824615,Doctor,1952,0
837,2023-05-13,4819757376254149,Target,gas,408.80585529437803,Sarah,Smith,Main St,Los Angeles,NY,96787,2005-02-13,TXN000837,85.69434351986416,160.76298347234774,-32.26240547609397,153.43707794348472,3265298,Manager,1976,0
838,2023-07-31,4146250062414483,Walmart,shopping,236.03040641513547,John,Johnson,Pine Rd,Los Angeles,NY,93184,2014-10-04,TXN000838,82.25851839667945,-91.21772783135737,-20.31202907028303,113.40279971415276,1663986,Manager,1968,0
839,2023-08-19,4130769634849838,Walmart,online,42.97779929217819,Jane,Smith,Oak Ave,Chicago,NY,30108,2020-08-12,TXN000839,-79.12142191069847,60.60985276226185,22.0668833812842,-63.65167746055438,7382432,Manager,1971,0
840,2023-01-05,4923429504541070,CVS,gas,87.1959981333605,Mike,Brown,Oak Ave,Los Angeles,IL,86515,2010-02-14,TXN000840,-10.214380534506816,86.45378173113266,-61.53612377051438,173.61524208805065,4336943,Doctor,1950,0
841,2023-08-31,4992609853666862,CVS,shopping,35.246810471717986,John,Williams,Oak Ave,New York,NY,78258,2006-05-21,TXN000841,-56.47591110604055,-18.67366819254258,64.90880826294773,75.10334415664715,8970774,Manager,1954,0
842,2023-03-06,4360973735676027,Target,grocery,252.154958277091,Jane,Brown,Main St,Los Angeles,CA,15355,2013-02-23,TXN000842,-2.637918515804742,157.50935523344987,-9.442397616070636,-157.51823195995857,2156002,Doctor,1998,0
843,2023-12-17,4809561563840358,Starbucks,online,57.63696218737245,Jane,Williams,Oak Ave,Los Angeles,NY,56069,2001-05-28,TXN000843,59.43190373992573,85.19642467876457,75.06390813850015,-167.34214321609008,3025750,Manager,1982,0
844,2023-02-24,4625110801691225,Target,grocery,61.499284808267895,Mike,Johnson,Pine Rd,Los Angeles,CA,64471,2003-09-14,TXN000844,81.11011945372024,-15.147151250076774,-5.783415545892311,-119.3731383563892,9065103,Engineer,1968,0
845,2023-06-01,4014908703089476,Starbucks,online,470.8188887189966,Jane,Williams,Main St,Chicago,NY,42705,2013-01-09,TXN000845,24.16547762127672,24.960672639393835,-40.49275339066799,82.02811249805285,68791,Engineer,1985,0
846,2023-02-01,4516738534334963,Walmart,shopping,436.96426072714746,Jane,Smith,Main St,Los Angeles,IL,53909,2000-05-16,TXN000846,-26.29697990187293,69.34083963303624,-64.47081083621852,-113.85398669672595,8219842,Doctor,1955,0
847,2023-12-30,4974429207797897,Amazon,gas,228.78286542162616,John,Smith,Main St,Los Angeles,NY,98606,2003-07-22,TXN000847,18.59860181602771,33.188464954518565,-89.32588295196874,4.135236915180059,7932872,Manager,1964,0
848,2023-07-03,4712694698129154,Target,gas,492.9736338208519,John,Smith,Main St,Chicago,NY,63739,2003-11-22,TXN000848,-33.83976490047894,136.3311301773873,5.7883472972704055,-146.42635673490057,149118,Manager,1985,0
849,2023-08-06,4232876134348394,Target,gas,5.0923314444782415,Mike,Williams,Pine Rd,Chicago,IL,86820,2006-05-30,TXN000849,73.76825534977087,-51.520081579055585,-70.71179455315378,151.51901681887023,7278516,Manager,1982,0
850,2023-01-25,4402904808138589,Starbucks,online,308.9198308553299,Mike,Smith,Oak Ave,Chicago,NY,97273,2022-08-30,TXN000850,66.67208335905065,-72.04113357991022,-19.489002546387923,-56.174179109915684,5955046,Engineer,1973,0
851,2023-10-01,4590427378122357,Walmart,shopping,310.1319477990757,Jane,Smith,Pine Rd,Chicago,CA,33241,2002-02-14,TXN000851,10.481715050338977,-103.01799978170484,16.068917022675606,146.92754036182708,6564954,Manager,1976,0
852,2023-03-18,4227946497007610,Walmart,grocery,231.43431265559465,John,Smith,Oak Ave,New York,NY,37414,2011-09-24,TXN000852,-31.536195231535103,-166.39813149674575,-40.376538557513946,160.15523108779593,2736217,Manager,1998,0
853,2023-11-24,4360007519914546,Starbucks,shopping,201.48924660247496,Mike,Johnson,Pine Rd,New York,NY,60818,1994-09-29,TXN000853,-37.189858395063894,-164.51497282318007,-58.459627374099256,-177.7936869670749,5872520,Doctor,1960,0
854,2023-03-16,4100004259622802,Walmart,grocery,230.41465206290076,Mike,Williams,Main St,Los Angeles,NY,30895,1998-06-25,TXN000854,-83.98476095308929,133.21986951934178,49.44989206968148,-12.911332608456462,2480394,Manager,1998,0
855,2023-03-11,4358070790939170,CVS,online,210.40541585944183,Sarah,Williams,Main St,New York,IL,72409,2005-05-20,TXN000855,56.84775318455314,64.22153270612662,80.42241101069169,-171.12381994551856,599352,Engineer,1972,0
856,2023-01-14,4559845660758937,Amazon,online,366.5937763537382,Mike,Brown,Pine Rd,Los Angeles,NY,65324,2015-06-11,TXN000856,-8.931021652978572,57.79166955713501,-71.92072478484612,147.1293958690461,9766512,Manager,1982,0
857,2023-06-22,4914735163601476,Target,grocery,72.00094031177561,Jane,Williams,Pine Rd,New York,NY,76920,2016-11-23,TXN000857,-31.476072887952405,41.27141481655897,-61.993741610698585,6.626716104447297,8426032,Engineer,1990,0
858,2023-07-26,4269777468923711,Amazon,grocery,102.83141419260943,John,Johnson,Oak Ave,Chicago,CA,63555,2012-10-18,TXN000858,-5.200136100404293,125.71889208987773,82.80227830548935,-153.02015542854116,7036855,Engineer,1995,0
859,2023-01-24,4096363951728595,Target,grocery,94.35652305424968,Mike,Williams,Pine Rd,Chicago,NY,75453,2008-09-18,TXN000859,57.372838281837375,-7.103906760374116,-83.19884007379567,-140.30037782043593,3814130,Teacher,1996,0
860,2023-10-11,4571954073959316,CVS,shopping,134.92293963502595,Sarah,Johnson,Pine Rd,New York,NY,32689,2014-02-16,TXN000860,-67.56944261264618,133.3478982809881,85.97382057908499,-41.93675118261393,7314737,Engineer,1978,0
861,2023-06-15,4647625447731837,Walmart,grocery,265.0029172968837,John,Johnson,Oak Ave,New York,NY,74356,2007-07-26,TXN000861,64.37807788352893,-50.59979057439389,-89.16399304470202,158.48430943424023,3654221,Teacher,1980,0
862,2023-07-11,4627713352588582,Starbucks,online,60.04832993241827,Mike,Williams,Oak Ave,Los Angeles,NY,18252,2018-01-17,TXN000862,71.55159031950373,153.61470156207258,67.26035801723964,69.44729456450912,8671978,Teacher,1950,0
863,2023-06-10,4021929713847202,CVS,online,434.7438011866195,Sarah,Brown,Oak Ave,Los Angeles,CA,40844,1993-09-10,TXN000863,80.40742470609987,71.51651282924644,-34.68146742220509,132.34279182808768,7717410,Manager,1983,0
864,2023-05-27,4407372409080599,Amazon,gas,152.1939579976938,Mike,Smith,Pine Rd,Los Angeles,CA,33365,2019-10-08,TXN000864,-18.452161363927004,-87.41623103120618,78.94599447191337,-48.075607317607336,4677818,Teacher,1967,0
865,2023-07-24,4296009176230499,Starbucks,grocery,85.45630379701038,John,Smith,Oak Ave,Chicago,IL,16026,1995-01-24,TXN000865,-50.914727273219064,23.070571807905054,-32.949848045594614,-164.4430681620006,1050062,Doctor,1967,0
866,2023-02-26,4183915040598824,Walmart,shopping,339.4325482511304,John,Williams,Main St,Chicago,NY,38523,1995-08-13,TXN000866,-22.744652675994274,11.891002135771998,27.775137876130074,170.75434939358905,4799239,Engineer,1955,0
867,2023-03-08,4620902914474669,CVS,shopping,23.852718796663044,John,Williams,Main St,Chicago,IL,20482,2007-04-03,TXN000867,-30.075822678347407,-130.35642417707976,-75.5941374421314,-173.81772336154697,3748633,Doctor,1989,0
868,2023-11-11,4722084499693112,Starbucks,shopping,311.8844396127113,Jane,Johnson,Main St,Chicago,IL,58888,2001-04-09,TXN000868,-58.29229574948519,32.84744607022108,-46.38063393832698,161.15459510919203,8559495,Teacher,1950,0
869,2023-12-12,4596068113909331,CVS,gas,350.60822318486737,Mike,Williams,Pine Rd,Los Angeles,NY,60110,2009-12-06,TXN000869,19.308000618267826,-66.67717546189513,49.26228236626514,-47.276127414307894,4901894,Manager,1996,0
870,2023-05-17,4622974148867032,CVS,online,111.38368303642599,Jane,Johnson,Main St,Chicago,CA,10493,2004-02-12,TXN000870,-4.207651108446797,-161.15444394854313,5.16345366218755,-176.36745419212266,7544476,Engineer,1991,0
871,2023-04-09,4195863451163348,Walmart,shopping,25.77221635459897,John,Brown,Pine Rd,Chicago,CA,66194,2012-10-16,TXN000871,65.82617861832065,161.51621677436333,77.03443112166806,68.09660342082299,1827820,Doctor,1979,0
872,2023-08-24,4909971640419735,Target,online,185.00445266512756,Sarah,Williams,Pine Rd,Chicago,NY,92001,2013-12-22,TXN000872,-84.22027551322951,50.93653286314361,-12.824746498556223,172.9945094512875,8059412,Manager,1953,0
873,2023-05-30,4883367590138473,Starbucks,gas,53.804143969758556,Mike,Smith,Main St,Chicago,NY,49767,2005-09-01,TXN000873,25.896226959922743,135.69081547350493,66.56622584650614,167.62526022153332,6702666,Teacher,1981,0
874,2023-01-10,4397598163346773,Walmart,grocery,62.65653558830185,Jane,Smith,Oak Ave,New York,CA,39550,2008-01-26,TXN000874,47.330798132081014,63.38016180477112,-9.188021253917242,-122.06267596712937,3683547,Manager,1959,0
875,2023-02-26,4884949130777478,CVS,grocery,130.85930956520798,Mike,Williams,Pine Rd,Los Angeles,NY,23833,2005-08-18,TXN000875,46.70758245389527,-51.48587082955933,86.26469016635735,-114.75078981618421,5917583,Doctor,1992,0
876,2023-09-19,4563646921869238,Walmart,grocery,151.25662269024585,Sarah,Johnson,Main St,Los Angeles,NY,12970,2014-05-30,TXN000876,69.49331407719453,4.567706038372108,82.77018865179781,23.594009263077623,9152988,Manager,1954,0
877,2023-08-29,4084506862231821,Target,shopping,267.3353188056032,Jane,Smith,Pine Rd,Chicago,NY,92681,2012-01-01,TXN000877,41.226073709308935,63.26883372498375,-30.75539299990554,49.4297375141968,5128037,Doctor,1958,0
878,2023-01-10,4636033008845705,Starbucks,grocery,340.8039833239915,John,Johnson,Oak Ave,New York,CA,59177,2020-06-27,TXN000878,77.00581109658535,165.69083707251752,69.46626067502459,86.19044891971163,2854814,Manager,1954,0
879,2023-03-23,4702928826887567,Target,shopping,298.42161573074145,Jane,Williams,Oak Ave,Los Angeles,IL,77342,2021-06-08,TXN000879,-30.12181203223954,-88.67899471618927,62.57004735881685,-114.8218702300269,9529308,Engineer,1960,0
880,2023-03-26,4605185995185880,Amazon,gas,78.43836695831082,Mike,Williams,Main St,Los Angeles,IL,81200,2015-05-28,TXN000880,0.5776950152777545,134.99174110468238,-52.07752848103869,165.2425512351964,9098757,Manager,1984,0
881,2023-09-03,4704564766753349,Starbucks,gas,90.18258606405008,Mike,Smith,Pine Rd,Chicago,NY,71501,2020-10-10,TXN000881,-87.46566060907968,152.66800990593697,22.372272140988542,49.94613226412565,767758,Engineer,1976,0
882,2023-01-08,4412509502969059,Target,shopping,439.9907786474927,Mike,Williams,Pine Rd,Chicago,CA,38900,2019-11-22,TXN000882,-88.74763428540759,61.34958527722435,-76.91718319383332,124.93689079339975,937028,Doctor,1953,0
883,2023-02-07,4816623806543466,CVS,online,281.3843959567362,Mike,Brown,Pine Rd,Los Angeles,NY,24126,1998-08-19,TXN000883,-46.77720831872642,155.2559858644816,60.60792970502308,14.423657502301836,7996227,Engineer,1959,0
884,2023-10-19,4574304213573457,Starbucks,grocery,435.61922728435604,John,Brown,Pine Rd,Los Angeles,CA,80690,2021-11-02,TXN000884,-71.85470451496465,-36.763708508147346,-58.58174096937063,-30.86033486764228,1838864,Manager,1988,0
885,2023-03-07,4080236697797482,Starbucks,grocery,188.91552310333782,Jane,Smith,Main St,New York,NY,97744,2003-04-01,TXN000885,-43.16195377156435,163.08582337455937,-77.25335375056238,171.78584637419857,4292378,Engineer,1982,0
886,2023-08-27,4446093968948756,Walmart,grocery,309.1280036785053,John,Brown,Oak Ave,Los Angeles,CA,89303,2014-10-31,TXN000886,-58.13220698488847,73.00183577975096,-17.960562803013985,29.563693495140967,9555529,Doctor,1987,0
887,2023-03-28,4203149011862193,CVS,shopping,264.21339094703234,John,Johnson,Main St,Los Angeles,CA,95579,1996-11-15,TXN000887,-84.86639552904332,-164.87792372922772,13.845984947935818,132.07448980770442,9665018,Manager,1957,0
888,2023-02-06,4439395649353690,Amazon,gas,162.96612746112896,John,Smith,Pine Rd,Chicago,IL,57994,2008-06-18,TXN000888,73.67474635308889,146.474219454859,63.88505254075878,163.18526269186435,1514895,Engineer,1998,0
889,2023-03-30,4982989536226373,Target,grocery,237.6081091566297,Mike,Smith,Pine Rd,Los Angeles,NY,77061,2013-11-03,TXN000889,-88.51983634999952,-5.589788748050665,85.36365459391257,63.12766572311733,7801829,Engineer,1973,0
890,2023-09-21,4979107531580814,Walmart,gas,253.73298402933136,Mike,Johnson,Oak Ave,Chicago,IL,26978,2007-06-26,TXN000890,42.494785980675374,-14.282285479980175,-10.891347737424539,17.61792426672298,5307083,Teacher,1988,0
891,2023-11-09,4624323886957215,Target,grocery,104.38163250455591,Mike,Brown,Pine Rd,Los Angeles,IL,66344,2011-07-21,TXN000891,-62.61338035448702,23.927978152668345,-79.11955386265136,-178.73609367216577,5793083,Engineer,1982,0
892,2023-10-31,4596998514195658,Amazon,grocery,160.93013432648212,Jane,Brown,Main St,Los Angeles,CA,56648,2006-01-31,TXN000892,74.20133195992801,-126.22156316235794,44.84080422465672,-165.59292933395784,9635243,Teacher,1990,0
